,objectid,uid,creator,created,updater,updated,nm_balai,koord_x,koord_y,foto,data_src,last_sync,sync_notes,tgl_inspeksi,kd_prov,provinsi,kab_kota,kecamatan,kel_desa,kd_kem,kd_unor,ko_in,video,peta,kondisi,kl_dat_das,nm_dat_das,nm_obj_inf,thn_data,nm_ws,nm_das,id_sumur,kd_seri,jenis,debit,dbt_bsh_1,dbt_kering,dbt_bsh_2,kd_ws,infrastruktur,status2,sta_hibah,urut,id,kode_balai,kd_das,tahun_pembangunan,kondisi_bangunan,status_pekerjaan,sungai,cat,nama_sistem,elevasi,sistem_pengambilan,jenis_pompa,head_pompa,tahun_rehab_terakhir,kelembagaan,keterangan,panjang,jumlah_box_bagi,jumlah_springkel,musim_tanam_mt_1,musim_tanam_mt_2,musim_tanam_mt_3,shape,geometry
41,246315,55293a46-c540-460a-a93c-c3fc89548f28,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI BRANTAS,112.255795,-7.942893,,,,,,,JAWA TIMUR,KAB. KEDIRI,Ngancar,Sempu,,,,,,,Mata Air,Pembangunan Bronkaptering Dan Jaringan Pipa Air Baku Di Kec. Ngancar Kab. Kediri,,,BRANTAS,BRANTAS,,,,,,,,02.A3.19,,,,42,06.20.24150000042,A_BRAS,02.A3.19.001,2013,Beroperasi,Berjalan,Mata Air Sumber Ancar,CAT BRANTAS,,0,Gravitasi,,0,,PDAM Kab. Kediri,,0,0,0,,,,,POINT (112.25579500000003 -7.94289299999997)
42,246316,573fc75d-3a3a-472a-84a7-7bb81bb30709,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI BRANTAS,111.795737,-7.904007,,,,,,,JAWA TIMUR,KAB. TULUNGAGUNG,Sendang,Nyawangan,,,,,,,Mata Air,Pembangunan Bronkaptering Dan Jaringan Pipa Air Baku Nyawangan Kec. Sendang Kab. Tulungagung,,,BRANTAS,BRANTAS,,,,,,,,02.A3.19,,,,43,06.20.24150000043,A_BRAS,02.A3.19.001,2011,Beroperasi,Berjalan,Mata Air Bajal Dan Tiken,CAT BRANTAS,,0,Gravitasi,,0,,Hipam,,0,0,0,,,,,POINT (111.79573700000009 -7.904006999999979)
43,246317,5d3e58bc-e45e-43a4-87ca-6ef59911ae47,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI BRANTAS,111.864481,-8.090332,,,,,,,JAWA TIMUR,KAB. TULUNGAGUNG,Pucanglaban,Demuk,,,,,,,Mata Air,Pembangunan Bronkaptering & Jaringan Pipa Air Baku Di Kec. Pucanglaban Kab. Tulungagung,,,BRANTAS,BRANTAS,,,,,,,,02.A3.19,,,,44,06.20.24150000044,A_BRAS,02.A3.19.001,2010,Beroperasi,Berjalan,Sumber Bendo,CAT BRANTAS,,229,Pompa,Sentrifugal,0,,Hipam,,0,0,0,,,,,POINT (111.86448100000007 -8.090331999999933)
44,246318,ec1a36d7-5772-450a-89b7-f27d92fe8a84,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.151042,-6.118708,,,,,,,BANTEN,KOTA SERANG,Serang,Serang,,,,,,,Mata Air,Pembangunan Tampungan Sarana Air Baku Cihambali,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,45,06.20.16160000045,A_C3CC,02.A2.03.027,2008,Tidak Beroperasi,Selesai,Cihambali,CAT SERANG-TANGERANG,,0,Gravitasi,,0,,,,3600,0,0,,,,,POINT (106.15104200000007 -6.11870799999997)
45,246319,04c3fba5-f52e-4904-a5f3-386a32a5b5f6,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,105.936384,-6.59407,,,,,,,BANTEN,KAB. PANDEGLANG,Munjul,Sukasaba,,,,,,,Mata Air,Pembangunan Tampungan Sarana Air Baku Cilamis,,,CIDANAU-CIUJUNG-CIDURIAN,,,,,,,,,02.A2.03,,,,46,06.20.16160000046,A_C3CC,02.A2.03.000,2008,Tidak Beroperasi,Berjalan,Cilamis,NON CAT,SPAB,0,Gravitasi,,0,,,,3000,0,0,,,,,POINT (105.93638400000003 -6.594069999999931)
46,246320,315efe67-f193-4014-84c5-c2d5b4f8a3e2,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.017475,-6.052525,,,,,,,BANTEN,KAB. SERANG,Mancak,Batukuda,,,,,,,Mata Air,Pembangunan Sarana Air Baku Pondok Kahuru-Serang,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,47,06.20.16160000047,A_C3CC,02.A2.03.027,2008,Tidak Beroperasi,Selesai,Pondok Kahuru,CAT SERANG-TANGERANG,,0,Gravitasi,,0,,,,2850,0,0,,,,,POINT (106.01747500000005 -6.052524999999946)
47,246321,28f5ac7f-9ff1-4a36-9bd6-cdac155b08d4,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.008075,-6.282827,,,,,,,BANTEN,KAB. PANDEGLANG,Mandalawangi,Sirnagalih,,,,,,,Mata Air,Pembangunan Sarana Air Baku Sinar Galih,,,CIDANAU-CIUJUNG-CIDURIAN,,,,,,,,,02.A2.03,,,,48,06.20.16160000048,A_C3CC,02.A2.03.000,2008,Tidak Beroperasi,Berjalan,Sinar Galih,CAT RAWADANAU,SPAB,0,Gravitasi,,0,,,,2800,0,0,,,,,POINT (106.00807500000008 -6.282826999999941)
48,246322,e0b634b6-cb65-4b1e-b425-ef7cf67dd8bf,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,105.980064,-6.33773,,,,,,,BANTEN,KAB. PANDEGLANG,Mandalawangi,Nembol,,,,,,,Mata Air,Pembangunan Sarana Air Baku Nembol - Pandeglang,,,CIDANAU-CIUJUNG-CIDURIAN,,,,,,,,,02.A2.03,,,,49,06.20.16160000049,A_C3CC,02.A2.03.000,2008,Tidak Beroperasi,Berjalan,Nembol,CAT LABUAN,SPAB,0,Gravitasi,,0,,,,2890,0,0,,,,,POINT (105.98006400000008 -6.337729999999965)
49,246323,51f40e3a-8861-43c5-be49-7b091b335916,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.102547,-6.034606,,,,,,,BANTEN,KAB. SERANG,Kramatwatu,Toyomerto,,,,,,,Mata Air,Pembangunan Tampungan Sarana Air Baku Cisalam Kab. Serang,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,50,06.20.16160000050,A_C3CC,02.A2.03.027,2009,Tidak Beroperasi,Selesai,Cisalam,CAT SERANG-TANGERANG,,0,Gravitasi,,0,,,,2875,0,0,,,,,POINT (106.10254700000007 -6.03460599999994)
50,246324,a090962c-7bd4-4b45-9ed5-aefd09aa6f64,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,105.852885,-6.251596,,,,,,,BANTEN,KAB. PANDEGLANG,Carita,Sukanegara,,,,,,,Mata Air,Pembangunan Sarana Air Baku Carita Kab. Pandeglang,,,CIDANAU-CIUJUNG-CIDURIAN,,,,,,,,,02.A2.03,,,,51,06.20.16160000051,A_C3CC,02.A2.03.000,2009,Tidak Beroperasi,Berjalan,Carita,CAT RAWADANAU,SPAB,0,Gravitasi,,0,,,,3100,0,0,,,,,POINT (105.85288500000007 -6.2515959999999495)
51,246325,2aba88a8-b4b3-4295-bed0-6fe7a34963ae,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,105.989377,-6.328517,,,,,,,BANTEN,KAB. PANDEGLANG,Mandalawangi,Nembol,,,,,,,Mata Air,Pembangunan Sarana Air Baku Mandalawangi Kab. Pandeglang,,,CIDANAU-CIUJUNG-CIDURIAN,,,,,,,,,02.A2.03,,,,52,06.20.16160000052,A_C3CC,02.A2.03.000,2009,Tidak Beroperasi,Berjalan,Mandalawangi,CAT LABUAN,SPAB,0,Gravitasi,,0,,,,3200,0,0,,,,,POINT (105.98937700000005 -6.328516999999977)
52,246326,b61194f5-30db-4960-b6db-1117f33c7292,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.06695,-6.100167,,,,,,,BANTEN,KAB. SERANG,Waringinkurung,Binangun,,,,,,,Mata Air,Pembangunan Sarana Air Baku Kadu Engang Kab. Pandeglang,,,CIDANAU-CIUJUNG-CIDURIAN,,,,,,,,,02.A2.03,,,,53,06.20.16160000053,A_C3CC,02.A2.03.000,2009,Tidak Beroperasi,Selesai,Kadu Engang,NON CAT,,0,Gravitasi,,0,,,,3300,0,0,,,,,POINT (106.06695000000008 -6.100166999999942)
53,246327,f3cb19e1-2252-4d48-8dda-4248689fc716,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,105.920275,-6.133551,,,,,,,BANTEN,KAB. SERANG,Cinangka,Mekarsari,,,,,,,Mata Air,Perbaikan Sarana Air Baku Mekar Sari Kab. Serang,,,CIDANAU-CIUJUNG-CIDURIAN,CIDANAU,,,,,,,,02.A2.03,,,,54,06.20.16160000054,A_C3CC,02.A2.03.001,2009,Tidak Beroperasi,Berjalan,Mekarsari,CAT RAWADANAU,SPAB,0,Gravitasi,,0,,,,3100,0,0,,,,,POINT (105.92027500000006 -6.1335509999999545)
54,246328,c7824436-db03-4b8f-81d2-15093fa66f77,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.0346,-6.085725,,,,,,,BANTEN,KAB. SERANG,Mancak,Talaga,,,,,,,Mata Air,Perbaikan Sarana Air Baku Talaga Kab. Serang ,,,CIDANAU-CIUJUNG-CIDURIAN,CIDANAU,,,,,,,,02.A2.03,,,,55,06.20.16160000055,A_C3CC,02.A2.03.001,2009,Tidak Beroperasi,Selesai,Talaga,NON CAT,,0,Gravitasi,,0,,,,3200,0,0,,,,,POINT (106.03460000000007 -6.085724999999968)
55,246329,1816acf2-31bc-48dd-876f-34d7981bfc59,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.033633,-6.035514,,,,,,,BANTEN,KOTA CILEGON,Citangkil,Taman Baru,,,,,,,Mata Air,Perbaikan Sarana Air Baku Gunung Cupu Kab. Pandeglang,,,CIDANAU-CIUJUNG-CIDURIAN,,,,,,,,,02.A2.03,,,,56,06.20.16160000056,A_C3CC,02.A2.03.000,2009,Tidak Beroperasi,Selesai,Gunung Cupu,CAT SERANG-TANGERANG,,0,Gravitasi,,0,,,,3300,0,0,,,,,POINT (106.03363300000007 -6.035513999999978)
56,246330,3a4585a6-00af-4e8d-af4f-918c8fbd3ade,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.26896,-6.296884,,,,,,,BANTEN,KAB. PANDEGLANG,Picung,Kolelet,,,,,,,Mata Air,Pembangunan Tampungan Air Baku Cigalenggang Kab. Serang,,,CIDANAU-CIUJUNG-CIDURIAN,CIDANAU,,,,,,,,02.A2.03,,,,57,06.20.16160000057,A_C3CC,02.A2.03.001,2010,Tidak Beroperasi,Berjalan,Cigalenggang,CAT SERANG-TANGERANG,SPAB,0,Gravitasi,,0,,,,3670,0,0,,,,,POINT (106.26896000000005 -6.296883999999977)
57,246331,06b155b3-6cc5-40ad-8c2c-3118bb326376,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.038123,-6.249574,,,,,,,BANTEN,KAB. SERANG,Padarincang,Ciomas,,,,,,,Mata Air,Pembangunan Tampungan Air Baku Kp. Sawah Kab. Serang,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,58,06.20.16160000058,A_C3CC,02.A2.03.027,2010,Tidak Beroperasi,Berjalan,Kampung Sawah,CAT RAWADANAU,SPAB,0,Gravitasi,,0,,,,3000,0,0,,,,,POINT (106.03812300000004 -6.249573999999939)
58,246332,2279a867-f977-4518-9162-34ce4ef3ad7d,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.052408,-6.033858,,,,,,,BANTEN,KOTA CILEGON,Cilegon,Bendungan,,,,,,,Mata Air,Pembangunan Tampungan Sarana Air Baku Cigewok Kab. Serang,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,59,06.20.16160000059,A_C3CC,02.A2.03.027,2010,Tidak Beroperasi,Selesai,Cigewok,CAT SERANG-TANGERANG,,0,Gravitasi,,0,,,,3200,0,0,,,,,POINT (106.05240800000007 -6.033857999999952)
59,246333,781058ee-b5d5-4a43-994f-812d2997bce6,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,105.919862,-6.205563,,,,,,,BANTEN,KAB. SERANG,Padarincang,Kramatlaban,,,,,,,Mata Air,Rehabilitasi Saluran Tampungan Sarana Air Baku Kp. Eurih Kab. Serang,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,60,06.20.16160000060,A_C3CC,02.A2.03.027,2010,Tidak Beroperasi,Berjalan,Kampung Eurih,CAT RAWADANAU,SPAB,0,Gravitasi,,0,,,,3200,0,0,,,,,POINT (105.91986200000008 -6.205562999999927)
60,246334,c039d9c2-fb25-43d2-ad3c-c2e72cf8e06a,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.084586,-6.0684,,,,,,,BANTEN,KAB. SERANG,Waringinkurung,Suka Dalem,,,,,,,Mata Air,Rehabilitasi Saluran Tampungan Sarana Air Baku Kadu Ela Kab. Pandeglang,,,CIDANAU-CIUJUNG-CIDURIAN,,,,,,,,,02.A2.03,,,,61,06.20.16160000061,A_C3CC,02.A2.03.000,2010,Tidak Beroperasi,Selesai,Kadu Ela,CAT SERANG-TANGERANG,,0,Gravitasi,,0,,,,3250,0,0,,,,,POINT (106.08458600000006 -6.06839999999994)
61,246335,c3ecd1f7-2529-4826-9cd6-6e7eafa34aaf,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.102228,-6.001903,,,,,,,BANTEN,KAB. SERANG,Kramatwatu,Terate,,,,,,,Mata Air,Pembangunan Tampungan Sarana Air Baku Kadu Mernah Kab. Pandeglang,,,CIDANAU-CIUJUNG-CIDURIAN,,,,,,,,,02.A2.03,,,,62,06.20.16160000062,A_C3CC,02.A2.03.000,2011,Beroperasi,Selesai,Kadumernah,CAT SERANG-TANGERANG,,0,Gravitasi,,0,,,,3515,0,0,,,,,POINT (106.10222800000008 -6.00190299999997)
62,246336,43218184-7f58-4b25-9066-1d3524952ff4,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,105.846313,-6.360413,,,,,,,BANTEN,KAB. PANDEGLANG,Labuan,Labuan,,,,,,,Mata Air,Pembangunan Pedesaan TPI Tamanjaya & TPI Labuan,,,CIDANAU-CIUJUNG-CIDURIAN,,,,,,,,,02.A2.03,,,,63,06.20.16160000063,A_C3CC,02.A2.03.000,2013,Beroperasi,Berjalan,Labuan,CAT LABUAN,SPAB,0,Pompa,Submersible,100,,,,3100,0,0,,,,,POINT (105.84631300000007 -6.360412999999937)
63,246337,8cdd9203-d93f-4e10-8438-3f0a52378899,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.117622,-6.135556,,,,,,,BANTEN,KOTA SERANG,Taktakan,Pancur,,,,,,,Mata Air,Pembangunan Sarana Air Baku Pedesaan TPI Lontar,,,CIDANAU-CIUJUNG-CIDURIAN,CIDANAU,,,,,,,,02.A2.03,,,,64,06.20.16160000064,A_C3CC,02.A2.03.001,2013,Beroperasi,Selesai,,CAT SERANG-TANGERANG,,0,Pompa,Submersible,100,,,,2800,0,0,,,,,POINT (106.11762200000004 -6.135555999999951)
64,246338,22b624cc-789c-4fc2-b4c4-4c1905bc0122,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.136056,-6.085028,,,,,,,BANTEN,KOTA SERANG,Taktakan,Taman Baru,,,,,,,Mata Air,Pembangunan TPI Tanjung Panto Dan TPI Bayah,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,65,06.20.16160000065,A_C3CC,02.A2.03.027,2013,Beroperasi,Selesai,,CAT SERANG-TANGERANG,,0,Pompa,Submersible,100,,,,3150,0,0,,,,,POINT (106.13605600000005 -6.085027999999966)
65,246339,6c206230-deb2-4b38-a2d4-4adb0ce897d8,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.066931,-6.152061,,,,,,,BANTEN,KAB. PANDEGLANG,Pandeglang,Pandeglang,,,,,,,Mata Air,Pembangunan Sarana Air Baku Pedesaan Salabentar ,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,66,06.20.16160000066,A_C3CC,02.A2.03.027,2013,Beroperasi,Selesai,Salabentar,NON CAT,,0,Gravitasi,,0,,,,3450,0,0,,,,,POINT (106.06693100000007 -6.1520609999999465)
66,246340,d401c123-eaac-491a-9927-ff311b2143e6,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.067264,-6.117308,,,,,,,BANTEN,KAB. SERANG,Waringinkurung,Cokopsulanjana,,,,,,,Mata Air,Pembangunan Pedesaan Salagunung,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,67,06.20.16160000067,A_C3CC,02.A2.03.027,2013,Beroperasi,Selesai,Salagunung,NON CAT,,0,Gravitasi,,0,,,,2390,0,0,,,,,POINT (106.06726400000008 -6.11730799999998)
67,246341,2a15f171-abc7-4b90-b6e1-9f0aa1cb3219,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.067281,-6.117683,,,,,,,BANTEN,KAB. SERANG,Waringinkurung,Cokopsulanjana,,,,,,,Mata Air,Pembangunan Pedesaan Capraksanta,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,68,06.20.16160000068,A_C3CC,02.A2.03.027,2013,Beroperasi,Selesai,Capraksanta,NON CAT,,0,Gravitasi,,0,,,,3780,0,0,,,,,POINT (106.06728100000004 -6.117682999999943)
68,246342,3f3e7a91-8dc2-4c90-b251-33523243f917,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.134886,-6.117753,,,,,,,BANTEN,KOTA SERANG,Taktakan,Panggungjati,,,,,,,Mata Air,Pembangunan Pedesaan Kp. Pabuaran Lebak,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,69,06.20.16160000069,A_C3CC,02.A2.03.027,2013,Beroperasi,Selesai,Pabuaran,CAT SERANG-TANGERANG,,0,Gravitasi,,0,,,,3200,0,0,,,,,POINT (106.13488600000005 -6.1177529999999365)
69,246343,9b6281fa-8e03-4e50-811b-2825af63e034,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.067319,-6.117219,,,,,,,BANTEN,KAB. SERANG,Waringinkurung,Cokopsulanjana,,,,,,,Mata Air,Pembangunan Sarana Air Baku Pedesaan Kp. Jaro Kasang,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,70,06.20.16160000070,A_C3CC,02.A2.03.027,2013,Beroperasi,Selesai,Jarokasang,NON CAT,,0,Gravitasi,,0,,,,3100,0,0,,,,,POINT (106.06731900000005 -6.117218999999977)
70,246344,cfe66bca-f898-455e-b897-dff333b46384,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.052733,-6.000436,,,,,,,BANTEN,KOTA CILEGON,Purwakarta,Kebon Dalem,,,,,,,Mata Air,Pembangunan Pedesaan Kp. Kadukaweung,,,CIDANAU-CIUJUNG-CIDURIAN,,,,,,,,,02.A2.03,,,,71,06.20.16160000071,A_C3CC,02.A2.03.000,2013,Beroperasi,Selesai,Kadukaweung,CAT SERANG-TANGERANG,,0,Gravitasi,,0,,,,3400,0,0,,,,,POINT (106.05273300000005 -6.000435999999979)
71,246345,0e594596-a05b-4f79-a838-3a50ceb263b9,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.017561,-6.083347,,,,,,,BANTEN,KAB. SERANG,Mancak,Bale Kambang,,,,,,,Mata Air,Pembangunan Pedesaan Cisindang,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,72,06.20.16160000072,A_C3CC,02.A2.03.027,2013,Beroperasi,Selesai,Cisindang,NON CAT,,0,Gravitasi,,0,,,,3100,0,0,,,,,POINT (106.01756100000006 -6.0833469999999465)
72,246346,d0207aa2-2173-494c-9cfc-2a690f2faaf4,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.085231,-6.035269,,,,,,,BANTEN,KAB. SERANG,Kramatwatu,Serdang,,,,,,,Mata Air,Pembangunan Pedesaan Kadumaneuh,,,CIDANAU-CIUJUNG-CIDURIAN,,,,,,,,,02.A2.03,,,,73,06.20.16160000073,A_C3CC,02.A2.03.000,2013,Tidak Beroperasi,Selesai,Kadumaneuh,CAT SERANG-TANGERANG,,0,Gravitasi,,0,,,,2850,0,0,,,,,POINT (106.08523100000008 -6.035268999999971)
73,246347,f14a839d-814a-4470-8a5e-7972decd54f8,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.084581,-6.15095,,,,,,,BANTEN,KOTA SERANG,Taktakan,Cilowong,,,,,,,Mata Air,Pembangunan Pedesaan Kiara Payung,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,74,06.20.16160000074,A_C3CC,02.A2.03.027,2013,Beroperasi,Selesai,Kiarapayung,NON CAT,,0,Gravitasi,,0,,,,3500,0,0,,,,,POINT (106.08458100000007 -6.150949999999966)
74,246348,c48b93fd-e9fe-4b44-8af2-feb3376c0917,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.066733,-6.118147,,,,,,,BANTEN,KAB. SERANG,Waringinkurung,Cokopsulanjana,,,,,,,Mata Air,Pembangunan Sarana Air Baku Pedesaan Pakohaji Timur,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,75,06.20.16160000075,A_C3CC,02.A2.03.027,2013,Beroperasi,Selesai,Pakohaji Timur,NON CAT,,0,Gravitasi,,0,,,,3654,0,0,,,,,POINT (106.06673300000006 -6.118146999999965)
75,246349,d8fe079b-29e9-40a0-96ca-0a19bf75124a,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.066953,-6.018458,,,,,,,BANTEN,KOTA CILEGON,Jombang,Sukmajaya,,,,,,,Mata Air,Pembangunan Pedesaan Kp. Girang,,,CIDANAU-CIUJUNG-CIDURIAN,,,,,,,,,02.A2.03,,,,76,06.20.16160000076,A_C3CC,02.A2.03.000,2013,Beroperasi,Selesai,Cigirang,CAT SERANG-TANGERANG,,0,Gravitasi,,0,,,,3865,0,0,,,,,POINT (106.06695300000007 -6.018457999999953)
76,246350,10731f5a-daca-4e9d-a8b6-a92af302a5bd,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.0351,-6.151806,,,,,,,BANTEN,KAB. SERANG,Gunung Sari,Gunungsari,,,,,,,Mata Air, Pembangunan Sarana Air Baku Pedesaan Blok Dalembar,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,77,06.20.16160000077,A_C3CC,02.A2.03.027,2013,Beroperasi,Selesai,Cidalembar,NON CAT,,0,Gravitasi,,0,,,,3250,0,0,,,,,POINT (106.03510000000006 -6.151805999999965)
77,246351,502e0011-4b66-48a8-8fd6-f8e2d42b7ce6,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.084494,-6.151092,,,,,,,BANTEN,KOTA SERANG,Taktakan,Cilowong,,,,,,,Mata Air,Pembangunan Pedesaan Blok Saruni,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,78,06.20.16160000078,A_C3CC,02.A2.03.027,2013,Beroperasi,Selesai,Saruni,NON CAT,,0,Gravitasi,,0,,,,3150,0,0,,,,,POINT (106.08449400000006 -6.151091999999949)
78,246352,4bf1215a-2e5d-4b55-a3d9-175b54927ad4,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,106.067286,-6.018317,,,,,,,BANTEN,KOTA CILEGON,Jombang,Sukmajaya,,,,,,,Mata Air,Pembangunan Pedesaan KP. Kaduguling,,,CIDANAU-CIUJUNG-CIDURIAN,,,,,,,,,02.A2.03,,,,79,06.20.16160000079,A_C3CC,02.A2.03.000,2013,Beroperasi,Selesai,Kaduguling,CAT SERANG-TANGERANG,,0,Gravitasi,,0,,,,2895,0,0,,,,,POINT (106.06728600000008 -6.018316999999968)
79,246353,40b25dc1-de72-4230-8864-a24ac2188f34,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,105.966032,-6.226779,,,,,,,BANTEN,KAB. SERANG,Padarincang,Padarincang,,,,,,,Mata Air,Pembangunan Sarana Air Baku Pedesaan Kp. Citaman,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,80,06.20.16160000080,A_C3CC,02.A2.03.027,2013,Beroperasi,Berjalan,Citaman,CAT RAWADANAU,SPAB,0,Gravitasi,,0,,,,3200,0,0,,,,,POINT (105.96603200000004 -6.226778999999965)
80,246354,a17c77b5-e373-4e25-8f03-4bfd7348d20e,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CIDANAU CIUJUNG CIDURIAN,105.919558,-6.214252,,,,,,,BANTEN,KAB. SERANG,Padarincang,Kramatlaban,,,,,,,Mata Air,Pembangunan Sarana Air Baku Pedesaan Kp. Barengkok Sabrang,,,CIDANAU-CIUJUNG-CIDURIAN,CIBANTEN,,,,,,,,02.A2.03,,,,81,06.20.16160000081,A_C3CC,02.A2.03.027,2013,Beroperasi,Berjalan,Cibarengkok,CAT RAWADANAU,SPAB,0,Gravitasi,,0,,,,3100,0,0,,,,,POINT (105.91955800000005 -6.214251999999931)
