latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0.5,123.100006,7.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2021-04-14,65,26.2,22.10,22.10
2021-04-15,63,26.2,14.20,14.20
2021-04-16,63,26.2,4.70,4.70
2021-04-17,63,26.5,6.00,6.00
2021-04-18,61,26.2,3.30,3.30
2021-04-19,51,26.5,0.50,0.50
2021-04-20,53,27.5,0.70,0.70
2021-04-21,51,27.4,0.50,0.50
2021-04-22,53,27.3,1.10,1.10
2021-04-23,61,26.9,2.00,2.00
2021-04-24,63,26.8,5.80,5.80
2021-04-25,63,26.9,9.00,9.00
2021-04-26,55,27.0,1.40,1.40
2021-04-27,63,27.0,9.10,9.10
2021-04-28,65,26.6,19.50,19.50
2021-04-29,51,26.4,0.10,0.10
2021-04-30,63,26.6,10.90,10.90
2021-05-01,63,26.5,8.30,8.30
2021-05-02,63,26.3,9.70,9.70
2021-05-03,63,26.2,15.00,15.00
2021-05-04,61,26.9,2.50,2.50
2021-05-05,65,26.6,30.70,30.70
2021-05-06,63,26.0,19.90,19.90
2021-05-07,63,25.5,24.10,24.10
2021-05-08,65,26.0,19.10,19.10
2021-05-09,53,26.1,2.50,2.50
2021-05-10,51,27.3,0.70,0.70
2021-05-11,55,27.3,2.30,2.30
2021-05-12,51,27.6,0.10,0.10
2021-05-13,2,27.6,0.00,0.00
2021-05-14,61,27.1,7.20,7.20
2021-05-15,61,27.1,4.40,4.40
2021-05-16,63,26.5,8.60,8.60
2021-05-17,63,25.5,27.60,27.60
2021-05-18,51,26.2,1.20,1.20
2021-05-19,53,26.4,2.80,2.80
2021-05-20,63,25.5,28.10,28.10
2021-05-21,65,25.2,47.10,47.10
2021-05-22,63,26.2,9.30,9.30
2021-05-23,65,26.5,21.40,21.40
2021-05-24,63,26.3,9.10,9.10
2021-05-25,63,27.2,7.90,7.90
2021-05-26,51,27.5,0.50,0.50
2021-05-27,51,27.3,0.60,0.60
2021-05-28,1,27.2,0.00,0.00
2021-05-29,1,27.3,0.00,0.00
2021-05-30,51,27.1,1.40,1.40
2021-05-31,51,27.2,0.50,0.50
2021-06-01,51,27.4,0.40,0.40
2021-06-02,1,27.2,0.00,0.00
2021-06-03,1,27.2,0.00,0.00
2021-06-04,2,26.9,0.00,0.00
2021-06-05,61,27.3,3.00,3.00
2021-06-06,51,27.0,0.60,0.60
2021-06-07,55,26.6,2.90,2.90
2021-06-08,53,27.0,1.00,1.00
2021-06-09,53,26.9,1.00,1.00
2021-06-10,53,27.0,3.20,3.20
2021-06-11,51,27.4,0.20,0.20
2021-06-12,61,26.5,6.90,6.90
2021-06-13,63,25.9,15.10,15.10
2021-06-14,63,25.5,8.20,8.20
2021-06-15,51,25.6,1.80,1.80
2021-06-16,63,26.4,5.30,5.30
2021-06-17,61,26.4,3.40,3.40
2021-06-18,61,26.0,2.30,2.30
2021-06-19,61,26.2,5.50,5.50
2021-06-20,53,26.4,2.90,2.90
2021-06-21,61,25.8,6.00,6.00
2021-06-22,63,26.0,14.70,14.70
2021-06-23,63,26.5,4.90,4.90
2021-06-24,63,26.3,7.30,7.30
2021-06-25,63,26.2,5.70,5.70
2021-06-26,53,26.2,2.80,2.80
2021-06-27,61,25.7,13.00,13.00
2021-06-28,63,25.7,13.80,13.80
2021-06-29,63,25.5,17.90,17.90
2021-06-30,63,25.5,7.20,7.20
2021-07-01,61,25.9,2.80,2.80
2021-07-02,63,25.2,20.80,20.80
2021-07-03,63,24.1,24.40,24.40
2021-07-04,55,24.8,4.50,4.50
2021-07-05,55,25.9,3.00,3.00
2021-07-06,61,25.9,3.80,3.80
2021-07-07,61,26.1,3.90,3.90
2021-07-08,63,25.7,17.00,17.00
2021-07-09,61,25.5,5.10,5.10
2021-07-10,63,25.8,13.30,13.30
2021-07-11,63,25.8,17.80,17.80
2021-07-12,63,25.9,12.00,12.00
2021-07-13,61,26.1,3.30,3.30
2021-07-14,63,25.6,11.90,11.90
2021-07-15,63,25.2,20.50,20.50
2021-07-16,63,24.6,60.30,60.30
2021-07-17,61,24.5,8.80,8.80
2021-07-18,51,26.1,0.10,0.10
2021-07-19,1,26.7,0.00,0.00
2021-07-20,2,26.5,0.00,0.00
2021-07-21,61,26.4,3.40,3.40
2021-07-22,61,25.9,3.20,3.20
2021-07-23,51,26.5,0.40,0.40
2021-07-24,2,26.3,0.00,0.00
2021-07-25,1,26.3,0.00,0.00
2021-07-26,1,26.6,0.00,0.00
2021-07-27,2,26.6,0.00,0.00
2021-07-28,1,26.8,0.00,0.00
2021-07-29,1,27.0,0.00,0.00
2021-07-30,61,26.9,2.20,2.20
2021-07-31,61,26.7,3.80,3.80
2021-08-01,51,26.9,0.50,0.50
2021-08-02,53,27.2,1.00,1.00
2021-08-03,51,27.1,1.10,1.10
2021-08-04,51,27.2,0.20,0.20
2021-08-05,63,26.7,6.30,6.30
2021-08-06,63,26.0,6.10,6.10
2021-08-07,63,25.4,16.30,16.30
2021-08-08,63,26.1,13.10,13.10
2021-08-09,55,25.9,2.20,2.20
2021-08-10,61,26.2,6.40,6.40
2021-08-11,61,26.3,5.00,5.00
2021-08-12,65,26.1,22.30,22.30
2021-08-13,63,26.1,8.80,8.80
2021-08-14,63,26.0,5.60,5.60
2021-08-15,61,26.0,4.60,4.60
2021-08-16,63,25.5,14.10,14.10
2021-08-17,53,26.2,1.60,1.60
2021-08-18,51,26.3,1.30,1.30
2021-08-19,63,25.8,12.20,12.20
2021-08-20,63,25.3,13.20,13.20
2021-08-21,61,25.5,8.90,8.90
2021-08-22,63,25.4,9.80,9.80
2021-08-23,61,25.8,5.70,5.70
2021-08-24,63,25.2,30.10,30.10
2021-08-25,63,24.8,14.80,14.80
2021-08-26,63,25.3,13.90,13.90
2021-08-27,65,25.5,46.90,46.90
2021-08-28,63,25.3,10.50,10.50
2021-08-29,63,25.5,21.10,21.10
2021-08-30,63,25.9,12.70,12.70
2021-08-31,63,26.1,9.90,9.90
2021-09-01,61,25.9,7.50,7.50
2021-09-02,63,25.9,15.20,15.20
2021-09-03,63,26.0,13.20,13.20
2021-09-04,63,25.5,26.90,26.90
2021-09-05,63,24.9,29.10,29.10
2021-09-06,61,25.1,15.60,15.60
2021-09-07,63,25.4,4.10,4.10
2021-09-08,55,25.0,5.20,5.20
2021-09-09,63,24.5,25.10,25.10
2021-09-10,63,25.5,29.60,29.60
2021-09-11,65,25.5,19.40,19.40
2021-09-12,63,25.5,28.10,28.10
2021-09-13,63,25.8,17.70,17.70
2021-09-14,55,26.3,4.10,4.10
2021-09-15,63,26.2,12.50,12.50
2021-09-16,63,25.0,25.10,25.10
2021-09-17,55,25.4,2.90,2.90
2021-09-18,51,26.3,0.20,0.20
2021-09-19,55,26.1,1.50,1.50
2021-09-20,63,25.3,28.90,28.90
2021-09-21,63,25.0,22.00,22.00
2021-09-22,63,25.3,24.20,24.20
2021-09-23,63,26.2,9.90,9.90
2021-09-24,51,26.6,0.40,0.40
2021-09-25,61,26.5,2.90,2.90
2021-09-26,1,27.1,0.00,0.00
2021-09-27,1,27.3,0.00,0.00
2021-09-28,51,26.9,0.60,0.60
2021-09-29,61,26.9,3.30,3.30
2021-09-30,63,26.8,5.90,5.90
2021-10-01,63,26.2,14.10,14.10
2021-10-02,63,26.3,6.90,6.90
2021-10-03,65,26.1,24.60,24.60
2021-10-04,61,25.3,7.90,7.90
2021-10-05,3,26.9,0.00,0.00
2021-10-06,1,27.2,0.00,0.00
