latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-0.29999542,111.5,58.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2020-11-21,61,24.7,15.80,15.80
2020-11-22,61,25.7,6.40,6.40
2020-11-23,61,24.6,14.50,14.50
2020-11-24,61,24.3,16.80,16.80
2020-11-25,63,24.5,12.00,12.00
2020-11-26,63,24.4,20.20,20.20
2020-11-27,61,23.9,12.20,12.20
2020-11-28,63,24.8,13.30,13.30
2020-11-29,63,24.4,23.60,23.60
2020-11-30,53,25.4,3.00,3.00
2020-12-01,61,25.8,6.40,6.40
2020-12-02,61,25.9,3.00,3.00
2020-12-03,53,26.6,0.80,0.80
2020-12-04,61,26.5,2.30,2.30
2020-12-05,61,25.9,3.30,3.30
2020-12-06,63,25.5,8.40,8.40
2020-12-07,51,26.1,0.50,0.50
2020-12-08,51,26.4,1.40,1.40
2020-12-09,61,26.0,5.50,5.50
2020-12-10,51,26.4,0.80,0.80
2020-12-11,61,26.1,10.60,10.60
2020-12-12,63,25.0,17.40,17.40
2020-12-13,63,25.2,7.60,7.60
2020-12-14,63,26.0,4.80,4.80
2020-12-15,61,25.7,3.80,3.80
2020-12-16,63,25.2,9.30,9.30
2020-12-17,53,25.3,1.40,1.40
2020-12-18,61,24.6,5.50,5.50
2020-12-19,61,25.2,2.60,2.60
2020-12-20,53,25.1,2.90,2.90
2020-12-21,55,25.7,3.30,3.30
2020-12-22,63,24.9,16.10,16.10
2020-12-23,63,25.6,14.10,14.10
2020-12-24,63,25.0,12.80,12.80
2020-12-25,61,24.8,14.10,14.10
2020-12-26,61,25.0,9.40,9.40
2020-12-27,53,25.1,6.00,6.00
2020-12-28,61,26.0,5.90,5.90
2020-12-29,63,24.7,18.90,18.90
2020-12-30,53,24.7,3.70,3.70
2020-12-31,61,25.1,4.60,4.60
2021-01-01,53,25.0,4.50,4.50
2021-01-02,51,25.6,1.90,1.90
2021-01-03,61,25.2,10.30,10.30
2021-01-04,61,25.1,12.80,12.80
2021-01-05,61,24.1,9.90,9.90
2021-01-06,61,25.9,7.40,7.40
2021-01-07,61,25.2,8.20,8.20
2021-01-08,61,24.9,7.60,7.60
2021-01-09,63,25.6,10.50,10.50
2021-01-10,63,25.1,17.10,17.10
2021-01-11,61,25.1,6.00,6.00
2021-01-12,53,25.7,1.60,1.60
2021-01-13,63,24.7,15.60,15.60
2021-01-14,53,23.9,8.50,8.50
2021-01-15,63,24.4,9.40,9.40
2021-01-16,53,25.9,0.80,0.80
2021-01-17,51,24.8,2.40,2.40
2021-01-18,51,25.0,0.50,0.50
2021-01-19,51,24.9,1.90,1.90
2021-01-20,51,26.1,0.40,0.40
2021-01-21,51,26.1,0.40,0.40
2021-01-22,53,26.3,1.60,1.60
2021-01-23,61,25.4,14.30,14.30
2021-01-24,51,25.1,3.30,3.30
2021-01-25,51,26.2,0.30,0.30
2021-01-26,53,24.5,9.10,9.10
2021-01-27,61,23.8,18.00,18.00
2021-01-28,55,24.3,9.90,9.90
2021-01-29,63,24.2,11.50,11.50
2021-01-30,63,23.5,25.90,25.90
2021-01-31,63,24.7,10.30,10.30
2021-02-01,61,23.7,13.90,13.90
2021-02-02,51,25.2,1.30,1.30
2021-02-03,63,24.3,19.20,19.20
2021-02-04,55,24.6,4.60,4.60
2021-02-05,61,24.5,8.40,8.40
2021-02-06,53,25.1,2.40,2.40
2021-02-07,63,25.1,14.30,14.30
2021-02-08,55,25.4,1.90,1.90
2021-02-09,51,26.5,0.50,0.50
