latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-3.199997,130.0,725.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2021-02-09,51,22.9,0.90,0.90
2021-02-10,2,23.1,0.00,0.00
2021-02-11,61,23.4,6.40,6.40
2021-02-12,63,22.8,9.20,9.20
2021-02-13,63,22.2,11.10,11.10
2021-02-14,65,21.8,26.20,26.20
2021-02-15,65,21.4,32.00,32.00
2021-02-16,63,21.8,19.50,19.50
2021-02-17,65,22.4,19.70,19.70
2021-02-18,63,22.1,14.30,14.30
2021-02-19,65,22.5,12.40,12.40
2021-02-20,65,22.0,35.50,35.50
2021-02-21,65,21.9,29.00,29.00
2021-02-22,63,21.3,15.40,15.40
2021-02-23,53,22.2,3.20,3.20
2021-02-24,63,21.5,22.00,22.00
2021-02-25,63,21.8,9.00,9.00
2021-02-26,63,21.9,4.10,4.10
2021-02-27,63,22.6,12.80,12.80
2021-02-28,63,22.1,6.00,6.00
2021-03-01,63,22.3,5.80,5.80
2021-03-02,53,21.4,5.00,5.00
2021-03-03,65,21.7,17.60,17.60
2021-03-04,65,21.8,22.70,22.70
2021-03-05,63,21.8,19.80,19.80
2021-03-06,63,20.8,22.50,22.50
2021-03-07,61,21.2,8.60,8.60
2021-03-08,63,21.3,11.70,11.70
2021-03-09,65,21.6,27.50,27.50
2021-03-10,65,21.6,27.00,27.00
2021-03-11,63,22.2,10.90,10.90
2021-03-12,65,21.6,21.90,21.90
2021-03-13,65,21.7,13.00,13.00
2021-03-14,53,21.9,2.20,2.20
2021-03-15,63,21.8,15.30,15.30
2021-03-16,63,22.2,13.60,13.60
2021-03-17,65,22.1,17.20,17.20
2021-03-18,53,21.8,4.30,4.30
2021-03-19,65,21.9,22.60,22.60
2021-03-20,61,22.5,4.30,4.30
2021-03-21,63,22.3,8.20,8.20
2021-03-22,61,23.0,2.50,2.50
2021-03-23,51,22.7,0.50,0.50
2021-03-24,63,22.6,5.70,5.70
2021-03-25,63,22.1,13.00,13.00
2021-03-26,61,21.5,8.60,8.60
2021-03-27,63,21.7,15.90,15.90
2021-03-28,63,21.1,32.60,32.60
2021-03-29,65,21.7,30.80,30.80
2021-03-30,63,22.3,11.80,11.80
2021-03-31,65,22.3,23.70,23.70
2021-04-01,65,22.3,25.60,25.60
2021-04-02,63,22.6,26.70,26.70
2021-04-03,63,22.3,11.50,11.50
2021-04-04,63,22.6,6.60,6.60
2021-04-05,65,22.4,21.20,21.20
2021-04-06,63,22.6,12.00,12.00
2021-04-07,65,22.2,18.80,18.80
2021-04-08,65,21.9,17.10,17.10
2021-04-09,63,21.8,14.40,14.40
2021-04-10,63,21.5,16.80,16.80
2021-04-11,63,22.0,6.50,6.50
2021-04-12,63,21.8,19.80,19.80
2021-04-13,63,22.1,14.90,14.90
2021-04-14,51,22.3,0.60,0.60
2021-04-15,2,22.3,0.00,0.00
2021-04-16,51,22.1,0.20,0.20
2021-04-17,51,22.3,1.00,1.00
2021-04-18,63,21.8,8.30,8.30
2021-04-19,63,21.4,19.60,19.60
2021-04-20,53,21.5,7.70,7.70
2021-04-21,63,22.2,8.10,8.10
2021-04-22,61,22.4,2.10,2.10
2021-04-23,55,22.5,2.90,2.90
2021-04-24,63,21.9,4.90,4.90
2021-04-25,63,21.8,8.10,8.10
2021-04-26,53,22.2,1.30,1.30
2021-04-27,51,22.6,0.30,0.30
2021-04-28,63,22.2,7.50,7.50
2021-04-29,63,21.5,10.20,10.20
2021-04-30,63,21.7,9.30,9.30
2021-05-01,63,21.8,9.70,9.70
2021-05-02,63,21.4,17.30,17.30
2021-05-03,63,21.4,14.90,14.90
2021-05-04,63,22.0,5.60,5.60
2021-05-05,65,22.2,14.50,14.50
2021-05-06,63,21.8,21.70,21.70
2021-05-07,63,21.5,11.10,11.10
2021-05-08,63,21.2,18.80,18.80
2021-05-09,63,21.2,12.50,12.50
2021-05-10,63,21.6,7.50,7.50
2021-05-11,51,22.3,0.20,0.20
2021-05-12,53,22.5,2.90,2.90
2021-05-13,51,22.8,2.80,2.80
2021-05-14,63,22.1,14.30,14.30
2021-05-15,65,21.9,47.70,47.70
2021-05-16,61,21.7,12.10,12.10
2021-05-17,63,21.8,12.90,12.90
2021-05-18,61,21.5,7.40,7.40
2021-05-19,61,21.7,11.80,11.80
2021-05-20,63,21.8,10.30,10.30
2021-05-21,63,21.7,14.50,14.50
2021-05-22,65,20.8,181.60,181.60
2021-05-23,63,21.3,26.70,26.70
2021-05-24,63,20.8,34.20,34.20
2021-05-25,55,21.6,6.10,6.10
2021-05-26,53,21.4,2.80,2.80
2021-05-27,51,21.9,2.10,2.10
2021-05-28,55,22.0,3.90,3.90
2021-05-29,51,21.7,1.80,1.80
2021-05-30,53,21.5,5.50,5.50
2021-05-31,55,21.9,2.30,2.30
2021-06-01,53,22.4,1.60,1.60
2021-06-02,61,22.2,3.80,3.80
2021-06-03,63,21.7,19.60,19.60
2021-06-04,61,21.6,5.40,5.40
2021-06-05,61,21.8,4.10,4.10
2021-06-06,53,21.8,3.00,3.00
2021-06-07,53,21.8,1.90,1.90
2021-06-08,51,21.9,0.50,0.50
