latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-1.2999954,133.20001,911.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2020-09-26,61,20.4,10.50,10.50
2020-09-27,63,20.9,14.70,14.70
2020-09-28,63,20.3,39.20,39.20
2020-09-29,63,20.7,26.10,26.10
2020-09-30,63,20.4,23.20,23.20
2020-10-01,61,20.3,12.20,12.20
2020-10-02,63,21.0,13.40,13.40
2020-10-03,65,20.7,36.00,36.00
2020-10-04,63,19.7,25.00,25.00
2020-10-05,63,20.9,17.10,17.10
2020-10-06,63,20.7,27.70,27.70
2020-10-07,63,21.0,10.80,10.80
2020-10-08,63,20.6,19.60,19.60
2020-10-09,63,20.7,9.90,9.90
2020-10-10,65,20.1,25.10,25.10
2020-10-11,63,21.0,5.50,5.50
2020-10-12,65,20.8,34.90,34.90
2020-10-13,65,20.8,36.60,36.60
2020-10-14,63,21.1,29.70,29.70
2020-10-15,63,20.7,18.50,18.50
2020-10-16,65,21.0,63.20,63.20
2020-10-17,63,20.8,27.20,27.20
2020-10-18,63,20.6,13.40,13.40
2020-10-19,61,20.0,12.50,12.50
2020-10-20,65,20.4,28.40,28.40
2020-10-21,63,20.6,14.00,14.00
2020-10-22,63,21.1,18.40,18.40
2020-10-23,63,21.2,8.40,8.40
2020-10-24,63,21.0,12.50,12.50
2020-10-25,61,20.0,13.80,13.80
2020-10-26,63,20.4,13.60,13.60
2020-10-27,63,20.9,8.70,8.70
2020-10-28,65,20.3,39.50,39.50
2020-10-29,65,20.7,27.20,27.20
2020-10-30,51,20.7,1.30,1.30
2020-10-31,51,21.4,0.50,0.50
2020-11-01,51,21.8,1.00,1.00
2020-11-02,63,20.5,31.80,31.80
2020-11-03,63,21.0,12.50,12.50
2020-11-04,63,20.1,16.00,16.00
2020-11-05,63,20.7,4.80,4.80
2020-11-06,63,20.3,5.00,5.00
2020-11-07,61,20.6,6.50,6.50
2020-11-08,51,21.0,1.00,1.00
2020-11-09,63,21.3,9.10,9.10
2020-11-10,65,21.2,25.40,25.40
2020-11-11,63,20.9,14.70,14.70
2020-11-12,65,20.5,27.80,27.80
2020-11-13,61,21.5,4.10,4.10
2020-11-14,63,20.8,22.20,22.20
2020-11-15,63,21.3,7.80,7.80
2020-11-16,63,20.8,12.90,12.90
2020-11-17,65,20.2,25.30,25.30
2020-11-18,51,21.5,1.00,1.00
2020-11-19,53,22.4,2.10,2.10
2020-11-20,65,21.3,24.70,24.70
2020-11-21,63,20.9,22.70,22.70
2020-11-22,63,21.3,16.30,16.30
2020-11-23,63,20.5,17.50,17.50
2020-11-24,63,20.7,5.70,5.70
2020-11-25,65,20.8,20.50,20.50
2020-11-26,61,20.0,17.90,17.90
2020-11-27,63,20.6,21.50,21.50
2020-11-28,53,20.4,5.30,5.30
2020-11-29,63,20.3,11.80,11.80
2020-11-30,63,20.0,28.40,28.40
2020-12-01,61,19.8,18.10,18.10
2020-12-02,53,21.3,2.70,2.70
2020-12-03,63,20.9,18.60,18.60
2020-12-04,63,20.9,9.90,9.90
2020-12-05,63,20.7,14.20,14.20
2020-12-06,63,21.5,6.30,6.30
2020-12-07,63,21.2,12.40,12.40
2020-12-08,51,21.5,1.00,1.00
2020-12-09,65,21.4,15.50,15.50
2020-12-10,63,21.1,15.30,15.30
2020-12-11,65,21.1,13.80,13.80
2020-12-12,65,20.8,21.90,21.90
2020-12-13,63,20.4,9.20,9.20
2020-12-14,61,20.5,9.80,9.80
2020-12-15,63,20.2,6.00,6.00
2020-12-16,63,20.4,20.30,20.30
2020-12-17,61,21.2,4.60,4.60
2020-12-18,3,22.1,0.00,0.00
2020-12-19,63,21.2,22.30,22.30
2020-12-20,65,21.1,19.60,19.60
2020-12-21,63,20.7,8.80,8.80
2020-12-22,63,21.1,12.70,12.70
2020-12-23,63,20.9,20.30,20.30
2020-12-24,55,20.3,2.20,2.20
2020-12-25,53,20.5,2.40,2.40
2020-12-26,63,20.7,7.80,7.80
2020-12-27,63,20.4,10.80,10.80
2020-12-28,63,20.6,19.00,19.00
2020-12-29,63,20.7,10.50,10.50
2020-12-30,63,21.0,6.20,6.20
2020-12-31,63,21.0,6.50,6.50
2021-01-01,65,21.0,17.40,17.40
2021-01-02,63,20.9,14.40,14.40
2021-01-03,63,20.5,15.90,15.90
2021-01-04,63,20.8,11.50,11.50
2021-01-05,63,20.6,9.80,9.80
2021-01-06,63,20.8,9.90,9.90
2021-01-07,63,21.0,19.70,19.70
2021-01-08,65,21.0,19.80,19.80
2021-01-09,63,20.7,14.50,14.50
2021-01-10,63,20.9,12.60,12.60
2021-01-11,65,21.0,24.90,24.90
2021-01-12,63,21.2,14.60,14.60
2021-01-13,63,21.1,14.30,14.30
2021-01-14,65,21.2,16.30,16.30
2021-01-15,63,21.3,8.90,8.90
2021-01-16,65,20.8,34.90,34.90
2021-01-17,63,20.3,12.70,12.70
2021-01-18,53,20.8,5.70,5.70
2021-01-19,63,21.0,3.50,3.50
2021-01-20,53,21.6,1.30,1.30
2021-01-21,63,21.7,9.20,9.20
2021-01-22,53,21.5,2.40,2.40
2021-01-23,63,20.5,26.10,26.10
2021-01-24,63,20.8,21.80,21.80
2021-01-25,63,20.9,12.60,12.60
2021-01-26,63,20.5,25.90,25.90
2021-01-27,53,20.8,2.60,2.60
2021-01-28,61,21.2,6.10,6.10
2021-01-29,63,20.3,16.20,16.20
2021-01-30,51,21.6,1.20,1.20
2021-01-31,61,21.3,4.30,4.30
2021-02-01,63,20.4,23.60,23.60
2021-02-02,63,20.6,9.90,9.90
2021-02-03,61,20.4,7.50,7.50
2021-02-04,53,21.1,2.50,2.50
2021-02-05,53,21.1,1.90,1.90
2021-02-06,63,21.3,8.00,8.00
2021-02-07,61,21.1,4.30,4.30
2021-02-08,63,20.6,13.60,13.60
2021-02-09,53,20.2,5.60,5.60
2021-02-10,53,21.2,1.50,1.50
2021-02-11,53,22.0,1.00,1.00
2021-02-12,63,21.1,13.60,13.60
2021-02-13,63,20.9,14.40,14.40
2021-02-14,61,20.6,3.80,3.80
2021-02-15,63,20.0,15.40,15.40
2021-02-16,63,20.0,6.50,6.50
2021-02-17,55,20.2,3.10,3.10
2021-02-18,63,20.6,5.10,5.10
2021-02-19,53,20.6,4.60,4.60
2021-02-20,63,20.6,12.30,12.30
2021-02-21,63,21.0,11.00,11.00
2021-02-22,65,21.4,11.20,11.20
2021-02-23,63,21.2,15.50,15.50
2021-02-24,61,20.4,14.60,14.60
2021-02-25,53,20.8,4.30,4.30
2021-02-26,53,21.2,0.80,0.80
2021-02-27,61,21.7,3.60,3.60
2021-02-28,65,21.8,13.90,13.90
2021-03-01,65,20.4,42.30,42.30
2021-03-02,63,19.6,21.30,21.30
2021-03-03,65,20.3,32.20,32.20
2021-03-04,65,20.5,18.00,18.00
2021-03-05,63,20.0,15.00,15.00
2021-03-06,63,20.1,39.30,39.30
2021-03-07,61,20.0,6.90,6.90
2021-03-08,63,19.9,14.50,14.50
2021-03-09,61,20.5,4.70,4.70
2021-03-10,61,20.1,6.10,6.10
2021-03-11,63,20.3,31.50,31.50
2021-03-12,65,20.5,31.60,31.60
2021-03-13,65,20.4,12.10,12.10
2021-03-14,63,20.4,13.40,13.40
2021-03-15,63,21.0,6.30,6.30
2021-03-16,63,20.6,16.00,16.00
2021-03-17,63,20.8,10.90,10.90
2021-03-18,63,20.1,17.50,17.50
2021-03-19,61,21.2,5.10,5.10
2021-03-20,63,21.2,13.10,13.10
2021-03-21,55,20.8,7.80,7.80
2021-03-22,51,22.0,1.90,1.90
2021-03-23,63,21.2,38.60,38.60
2021-03-24,63,20.9,19.80,19.80
2021-03-25,55,20.8,4.80,4.80
2021-03-26,63,21.2,16.00,16.00
2021-03-27,63,20.9,19.80,19.80
2021-03-28,63,20.2,27.70,27.70
2021-03-29,65,21.3,19.30,19.30
2021-03-30,63,21.6,17.80,17.80
2021-03-31,63,21.2,15.90,15.90
2021-04-01,63,20.7,14.70,14.70
2021-04-02,63,21.0,30.10,30.10
2021-04-03,55,21.0,7.50,7.50
2021-04-04,61,21.6,5.60,5.60
2021-04-05,63,21.3,11.70,11.70
2021-04-06,63,20.7,8.20,8.20
2021-04-07,53,21.1,2.00,2.00
2021-04-08,55,20.6,3.30,3.30
2021-04-09,63,20.8,6.30,6.30
2021-04-10,63,20.5,5.00,5.00
2021-04-11,63,21.4,7.40,7.40
2021-04-12,55,20.0,3.20,3.20
2021-04-13,65,19.7,23.10,23.10
2021-04-14,63,19.7,15.00,15.00
2021-04-15,53,20.8,2.40,2.40
2021-04-16,51,20.7,0.60,0.60
2021-04-17,51,21.3,1.00,1.00
2021-04-18,65,20.9,21.20,21.20
2021-04-19,61,20.0,8.40,8.40
2021-04-20,63,20.2,14.00,14.00
2021-04-21,63,21.0,6.50,6.50
2021-04-22,55,20.9,4.20,4.20
2021-04-23,63,21.2,8.40,8.40
2021-04-24,61,20.3,5.20,5.20
2021-04-25,53,20.5,4.50,4.50
2021-04-26,63,20.5,12.60,12.60
2021-04-27,63,20.6,19.30,19.30
2021-04-28,63,20.8,14.00,14.00
2021-04-29,63,20.6,22.80,22.80
2021-04-30,63,20.6,19.30,19.30
2021-05-01,63,20.6,15.10,15.10
2021-05-02,63,19.5,14.90,14.90
2021-05-03,65,20.3,28.30,28.30
2021-05-04,63,21.0,29.50,29.50
2021-05-05,63,21.3,35.00,35.00
2021-05-06,63,21.7,7.20,7.20
2021-05-07,63,21.4,5.60,5.60
2021-05-08,63,20.5,13.40,13.40
2021-05-09,61,20.4,16.10,16.10
2021-05-10,53,20.6,2.80,2.80
2021-05-11,63,20.9,5.20,5.20
2021-05-12,51,22.0,0.30,0.30
2021-05-13,53,21.6,3.20,3.20
2021-05-14,63,21.5,22.70,22.70
2021-05-15,63,21.4,11.90,11.90
2021-05-16,63,21.4,23.30,23.30
2021-05-17,63,21.0,16.50,16.50
2021-05-18,63,20.5,10.10,10.10
2021-05-19,63,21.3,10.40,10.40
2021-05-20,63,20.3,13.30,13.30
2021-05-21,63,20.9,16.10,16.10
2021-05-22,63,20.6,23.30,23.30
2021-05-23,61,20.5,9.40,9.40
2021-05-24,63,20.0,21.90,21.90
2021-05-25,63,20.0,16.10,16.10
2021-05-26,65,19.0,68.40,68.40
2021-05-27,61,20.8,9.70,9.70
2021-05-28,63,21.2,24.80,24.80
2021-05-29,53,20.9,4.10,4.10
2021-05-30,63,20.9,10.60,10.60
2021-05-31,63,20.4,6.40,6.40
2021-06-01,55,21.3,3.40,3.40
2021-06-02,61,21.1,6.20,6.20
2021-06-03,63,20.7,8.30,8.30
2021-06-04,61,19.9,14.50,14.50
2021-06-05,55,20.4,3.10,3.10
2021-06-06,51,21.4,2.30,2.30
2021-06-07,63,21.0,11.10,11.10
2021-06-08,63,20.4,14.90,14.90
2021-06-09,63,20.5,14.10,14.10
2021-06-10,55,20.0,3.70,3.70
2021-06-11,61,20.2,9.60,9.60
2021-06-12,63,20.4,14.40,14.40
2021-06-13,65,20.3,20.20,20.20
2021-06-14,61,20.0,7.60,7.60
2021-06-15,63,20.1,17.10,17.10
2021-06-16,63,20.1,8.30,8.30
2021-06-17,63,20.5,7.70,7.70
2021-06-18,63,20.0,4.90,4.90
2021-06-19,61,20.1,6.00,6.00
2021-06-20,53,20.2,2.60,2.60
2021-06-21,63,19.7,11.50,11.50
2021-06-22,65,19.9,31.90,31.90
2021-06-23,63,19.9,11.70,11.70
2021-06-24,51,20.4,1.50,1.50
2021-06-25,65,20.5,12.20,12.20
2021-06-26,55,19.6,6.60,6.60
2021-06-27,63,20.5,6.70,6.70
2021-06-28,65,20.7,15.40,15.40
2021-06-29,63,20.5,7.10,7.10
2021-06-30,65,20.2,26.90,26.90
2021-07-01,61,20.1,5.80,5.80
2021-07-02,63,19.9,11.40,11.40
2021-07-03,63,20.3,13.90,13.90
2021-07-04,63,20.2,28.50,28.50
2021-07-05,61,20.0,11.50,11.50
2021-07-06,63,19.4,8.50,8.50
2021-07-07,55,20.0,3.70,3.70
2021-07-08,63,20.4,10.70,10.70
2021-07-09,65,20.7,15.90,15.90
2021-07-10,63,20.7,9.80,9.80
2021-07-11,63,20.7,12.70,12.70
2021-07-12,63,20.7,5.20,5.20
2021-07-13,61,20.9,4.70,4.70
2021-07-14,63,20.8,12.10,12.10
2021-07-15,65,20.3,39.20,39.20
2021-07-16,63,20.3,13.80,13.80
2021-07-17,63,20.5,22.10,22.10
2021-07-18,63,19.9,29.80,29.80
2021-07-19,53,20.9,2.90,2.90
2021-07-20,63,21.1,13.40,13.40
2021-07-21,63,20.4,30.20,30.20
2021-07-22,63,20.0,21.30,21.30
2021-07-23,63,20.3,19.10,19.10
2021-07-24,53,19.8,4.30,4.30
2021-07-25,61,20.6,3.40,3.40
2021-07-26,55,21.0,2.30,2.30
2021-07-27,63,20.7,8.10,8.10
2021-07-28,53,21.9,0.70,0.70
2021-07-29,63,21.3,9.50,9.50
